,file_name,USER_NUMBER,begin,end,wrong_word,correct_word,process,main_category,sub_category_1,sub_category_2
3,z_essay_13_11.txt,981714019,51,55,عباس,عبّاس,Omission,Diacritic signs,Tashdid,None
4,z_essay_13_11.txt,981714019,56,60,هستم,هستم.,Omission,Punctuation,None,None
5,z_essay_13_11.txt,981714019,69,73,هستم,هستم.,Omission,Punctuation,None,None
6,z_essay_13_11.txt,981714019,78,83,کشوور,کشور,ADD,Main signs,Consonants,و
7,z_essay_13_11.txt,981714019,90,95,بهارت,بهارات,Omission,Main signs,Vowels,Long vowels
8,z_essay_13_11.txt,981714019,96,99,است,است.,Omission,Punctuation,None,None
9,z_essay_13_11.txt,981714019,114,117,است,است.,Omission,Punctuation,None,None
10,z_essay_13_11.txt,981714019,139,142,است,است.,Omission,Punctuation,None,None
11,z_essay_13_11.txt,981714019,167,170,است,است.,Omission,Punctuation,Consonants,None
12,z_essay_13_11.txt,981714019,214,217,است,است.,Omission,Punctuation,None,None
13,z_essay_13_11.txt,981714019,300,305,ناتهـ,ناته,Replacement,Form,Place,None
14,z_essay_13_11.txt,981714019,320,325,ناتهـ,ناته,Replacement,Form,Place,None
15,z_essay_13_11.txt,981714019,367,370,است,است.,Omission,Punctuation,None,None
16,z_essay_13_11.txt,981714019,385,390,آستان,استان,ADD,Diacritic signs,Madd,None
17,z_essay_13_11.txt,981714019,462,467,آستان,استان,ADD,Diacritic signs,Madd,None
18,z_essay_13_11.txt,981714019,538,543,جمعیت,جمعیّت,Omission,Diacritic signs,Tashdid,None
0,z_essay_13_12.txt,981714019,153,165,علیهم السلام,علیهم السّلام,Omission,Diacritic signs,Tashdid,None
1,z_essay_13_12.txt,981714019,272,275,هست,هست.,Omission,Punctuation,None,None
2,z_essay_13_12.txt,981714019,465,475,می خوانند،,می خوانند.,Replacement,Punctuation,None,None
0,z_essay_13_13.txt,981714019,130,133,ینت,بنت,Replacement,Main signs,Consonants,ی
1,z_essay_13_13.txt,981714019,149,154,کاظمع,کاظم (ع),Replacement,Form,Boundary,Merging
2,z_essay_13_13.txt,981714019,289,295,عسگریع,عسگری (ع),ADD,Form,Boundary,Merging
3,z_essay_13_13.txt,981714019,555,560,تمییز,تمیز,ADD,Main signs,Vowels,Long vowels
4,z_essay_13_13.txt,981714019,946,955,قصه مختصر,قصه مختصر،,Omission,Punctuation,None,None
0,z_essay_13_14.txt,981714019,47,52,هستند,هستند.,Omission,Punctuation,None,None
1,z_essay_13_14.txt,981714019,80,84,دارم,دارم.,Omission,Punctuation,None,None
2,z_essay_13_14.txt,981714019,103,106,سید,سیّد,Omission,Diacritic signs,Tashdid,None
3,z_essay_13_14.txt,981714019,115,118,است,است.,Omission,Punctuation,None,None
4,z_essay_13_14.txt,981714019,131,137,ترکتور,تراکتور,Omission,Main signs,Vowels,Long vowels
5,z_essay_13_14.txt,981714019,138,141,است,است.,Omission,Punctuation,None,None
6,z_essay_13_14.txt,981714019,145,150,کشاوز,کشاورز,Omission,Main signs,Consonants,ر
7,z_essay_13_14.txt,981714019,154,157,هست,هست.,Omission,Punctuation,None,None
8,z_essay_13_14.txt,981714019,176,179,سید,سیّد,Omission,Diacritic signs,Tashdid,None
9,z_essay_13_14.txt,981714019,189,192,است,است.,Omission,Punctuation,None,None
10,z_essay_13_14.txt,981714019,196,200,خیاط,خیّاط,Omission,Punctuation,None,None
11,z_essay_13_14.txt,981714019,201,204,است,است.,Omission,Punctuation,None,None
12,z_essay_13_14.txt,981714019,232,237,خیاطی,خیّاطی,Omission,Punctuation,None,None
13,z_essay_13_14.txt,981714019,238,244,می رود,می رود.,Omission,Punctuation,None,None
14,z_essay_13_14.txt,981714019,262,271,برمی گردد,برمی گردد.,Omission,Punctuation,None,None
15,z_essay_13_14.txt,981714019,283,286,سید,سیّد,Omission,Diacritic signs,Tashdid,None
16,z_essay_13_14.txt,981714019,314,317,است,است.,Omission,Punctuation,None,None
17,z_essay_13_14.txt,981714019,355,358,است,است.,Omission,Punctuation,None,None
18,z_essay_13_14.txt,981714019,397,401,دارم,دارم؛,Omission,Punctuation,None,None
19,z_essay_13_14.txt,981714019,414,418,دختر,دختر.,Omission,Punctuation,None,None
20,z_essay_13_14.txt,981714019,455,458,اول,اوّل,Omission,Diacritic signs,Tashdid,None
21,z_essay_13_14.txt,981714019,455,458,اول,پسر اوّل،,Omission,Punctuation,None,None
22,z_essay_13_14.txt,981714019,459,463,خیام,خیّام,Omission,Diacritic signs,Tashdid,None
23,z_essay_13_14.txt,981714019,479,482,دوم,دوم،,Omission,Punctuation,None,None
24,z_essay_13_14.txt,981714019,530,537,والسلام,والسّلام,Omission,Diacritic signs,Tashdid,None
0,z_essay_13_15.txt,981714019,348,356,دانش گاه,دانشگاه,Replacement,Form,Boundary,Splitting
1,z_essay_13_15.txt,981714019,526,534,دانش گاه,دانشگاه,Replacement,Form,Boundary,Splitting
0,z_essay_13_16.txt,981714019,45,55,خانواده یم,خانواده ام,ADD,Main signs,Consonants,ی
1,z_essay_13_16.txt,981714019,197,200,...,.,ADD,Punctuation,None,None
2,z_essay_13_16.txt,981714019,204,212,فرووشگاه,فروشگاه,Omission,Main signs,Consonants,و
3,z_essay_13_16.txt,981714019,238,244,معمولا,معمولاً,Omission,Diacritic signs,Tanwin,None
4,z_essay_13_16.txt,981714019,290,292,هن,هم,Replacement,Main signs,Consonants,م
5,z_essay_13_16.txt,981714019,293,298,هواخر,خواهر,Displacement,Main signs,Consonants,هـ
6,z_essay_13_16.txt,981714019,293,298,هواخر,خواهر,Displacement,Main signs,Consonants,خ
7,z_essay_13_16.txt,981714019,438,441,است,هستند.,Omission,Punctuation,None,None
8,z_essay_13_16.txt,981714019,599,605,هواخرم,خواهرم,Omission,Main signs,Consonants,هـ
9,z_essay_13_16.txt,981714019,599,605,هواخرم,خواهرم,Displacement,Main signs,Consonants,خ
10,z_essay_13_16.txt,981714019,696,702,معمولا,معمولاً,Omission,Diacritic signs,Tanwin,None
11,z_essay_13_16.txt,981714019,703,709,هواخرم,خواهرم,Displacement,Main signs,Consonants,خ
12,z_essay_13_16.txt,981714019,703,709,هواخرم,خواهرم,Displacement,Main signs,Consonants,هـ
13,z_essay_13_16.txt,981714019,735,744,خانواه یم,خانواده ام,ADD,Main signs,Consonants,ی
0,z_essay_13_17.txt,981714019,73,77,وجنب,واجب,Omission,Main signs,Vowels,Long vowels
1,z_essay_13_17.txt,981714019,73,77,وجنب,واجب,ADD,Main signs,Consonants,ن
2,z_essay_13_17.txt,981714019,130,134,زوزه,روزه,Replacement,Main signs,Consonants,ز
3,z_essay_13_17.txt,981714019,148,154,غذاواب,غذا و آب,Replacement,Form,Boundary,Merging
4,z_essay_13_17.txt,981714019,152,154,اب,آب,Omission,Diacritic signs,Madd,None
5,z_essay_13_17.txt,981714019,155,165,نمی خوارند,نمی خورند,ADD,Main signs,Vowels,Long vowels
6,z_essay_13_17.txt,981714019,186,190,مغیب,مغرب,Replacement,Main signs,Consonants,ی
7,z_essay_13_17.txt,981714019,192,197,الاوه,علاوه,Replacement,Main signs,Consonants,ء
8,z_essay_13_17.txt,981714019,200,204,روزه,روزه،,Omission,Punctuation,None,None
9,z_essay_13_17.txt,981714019,356,361,مننده,مانند,Omission,Main signs,Vowels,Long vowels
10,z_essay_13_17.txt,981714019,356,361,مننده,مانند,ADD,Main signs,Vowels,Short vowels
11,z_essay_13_17.txt,981714019,362,368,اینجیل,انجیل,Omission,Main signs,Vowels,Long vowels
12,z_essay_13_17.txt,981714019,371,375,قران,قرآن,Omission,Diacritic signs,Madd,None
13,z_essay_13_17.txt,981714019,395,404,اینسان ها,انسان ها,ADD,Main signs,Vowels,Long vowels
14,z_essay_13_17.txt,981714019,480,485,دوعای,دعا,Omission,Main signs,Vowels,Long vowels
15,z_essay_13_17.txt,981714019,534,538,حیلی,خیلی,Replacement,Main signs,Consonants,خ
16,z_essay_13_17.txt,981714019,581,588,نیعمت ش,نعمتش,ADD,Main signs,Vowels,Long vowels
17,z_essay_13_17.txt,981714019,594,603,اینسان ها,انسان ها,ADD,Main signs,Vowels,Long vowels
18,z_essay_13_17.txt,981714019,699,704,نیعمت,نعمت,ADD,Main signs,Vowels,Long vowels
19,z_essay_13_17.txt,981714019,727,733,اینسان,انسان,ADD,Main signs,Vowels,Long vowels
20,z_essay_13_17.txt,981714019,734,738,شودم,شدم,Replacement,Main signs,Vowels,Long vowels
0,z_essay_13_18.txt,981714019,23,27,نامه,نام,Omission,Main signs,Vowels,Short vowels
1,z_essay_13_18.txt,981714019,28,37,مادگاشکار,ماداگاسکار,Omission,Main signs,Vowels,Long vowels
2,z_essay_13_18.txt,981714019,28,37,مادگاشکار,ماداگاسکار,Replacement,Main signs,Consonants,ش
3,z_essay_13_18.txt,981714019,76,80,نامه,نام,Omission,Main signs,Vowels,Short vowels
4,z_essay_13_18.txt,981714019,81,90,تناناریوو,آنتاناناریوو,Omission,Main signs,Consonants,ء
5,z_essay_13_18.txt,981714019,81,90,تناناریوو,آنتاناناریوو,Displacement,Main signs,Consonants,ت
6,z_essay_13_18.txt,981714019,200,205,کشوار,کشور,ADD,Main signs,Vowels,Long vowels
7,z_essay_13_18.txt,981714019,248,251,غدد,عدد,Replacement,Main signs,Consonants,غ
8,z_essay_13_18.txt,981714019,282,287,نه صد,نهصد,Replacement,Form,Boundary,Splitting
9,z_essay_13_18.txt,981714019,369,373,شیعی,شیعه,Replacement,Main signs,Vowels,Long vowels
10,z_essay_13_18.txt,981714019,381,390,مادگاشکار,ماداگاسکار,Omission,Main signs,Vowels,Long vowels
11,z_essay_13_18.txt,981714019,381,390,مادگاشکار,ماداگاسکار,Replacement,Main signs,Consonants,ش
12,z_essay_13_18.txt,981714019,406,413,سروتمند,ثروتمند,Replacement,Main signs,Consonants,س
13,z_essay_13_18.txt,981714019,419,421,لی,ولی,Omission,Main signs,Consonants,و
14,z_essay_13_18.txt,981714019,422,427,مشکله,مشکل,ADD,Main signs,Vowels,Short vowels
15,z_essay_13_18.txt,981714019,553,559,ماننده,مانند,Omission,Main signs,Vowels,Short vowels
16,z_essay_13_18.txt,981714019,566,569,چوپ,چوب,Replacement,Main signs,Consonants,پ
17,z_essay_13_18.txt,981714019,569,570,،,و,Replacement,Punctuation,None,None
18,z_essay_13_18.txt,981714019,586,591,هنگام,هنگامی,Omission,Main signs,Vowels,Short vowels
19,z_essay_13_18.txt,981714019,765,774,مادگاشکار,ماداگاسکار,Omission,Main signs,Vowels,Long vowels
20,z_essay_13_18.txt,981714019,765,774,مادگاشکار,ماداگاسکار,Replacement,Main signs,Consonants,ش
21,z_essay_13_18.txt,981714019,805,810,فرنسه,فرانسه,Omission,Main signs,Vowels,Long vowels
22,z_essay_13_18.txt,981714019,830,835,فرنسه,فرانسه,Omission,Main signs,Vowels,Long vowels
23,z_essay_13_18.txt,981714019,871,881,ماداگاشکار,ماداگاسکار,Replacement,Main signs,Consonants,ش
0,z_essay_13_19.txt,981714019,47,51,دران,در آن,Replacement,Form,Boundary,Merging
1,z_essay_13_19.txt,981714019,49,51,ان,آن,Omission,Diacritic signs,Madd,None
2,z_essay_13_19.txt,981714019,153,159,ماننده,مانند,ADD,Main signs,Vowels,Short vowels
3,z_essay_13_19.txt,981714019,182,188,شاقایق,شقایق,ADD,Main signs,Vowels,Long vowels
4,z_essay_13_19.txt,981714019,252,264,خانه های شان,خانه هایشان,Replacement,Form,Boundary,Splitting
5,z_essay_13_19.txt,981714019,268,273,مناسب,مناسبت,Omission,Main signs,Consonants,ت
0,z_essay_13_2.txt,981714019,13,17,اززش,ارزش,Replacement,Main signs,Consonants,ز
1,z_essay_13_2.txt,981714019,46,50,کستی,کسی,ADD,Main signs,Consonants,ت
2,z_essay_13_2.txt,981714019,121,125,اعلم,علم,ADD,Main signs,Consonants,ء
3,z_essay_13_2.txt,981714019,131,139,مدیرییات,مدیریت,ADD,Main signs,Consonants,ی
4,z_essay_13_2.txt,981714019,131,139,مدیرییات,مدیریت,ADD,Main signs,Vowels,Long vowels
5,z_essay_13_2.txt,981714019,158,162,کستی,کسی,ADD,Main signs,Consonants,ت
6,z_essay_13_2.txt,981714019,175,176,.,،,Replacement,Punctuation,None,None
7,z_essay_13_2.txt,981714019,200,203,علک,علم,Replacement,Main signs,Consonants,ک
8,z_essay_13_2.txt,981714019,207,212,بربار,برابر,Displacement,Main signs,Vowels,Long vowels
9,z_essay_13_2.txt,981714019,243,250,فرزندات,فرزندانت,Omission,Main signs,Consonants,ن
10,z_essay_13_2.txt,981714019,271,277,اسشاره,اشاره,ADD,Main signs,Consonants,س
11,z_essay_13_2.txt,981714019,300,306,بفهمیم,.بفهمیم,Omission,Punctuation,None,None
12,z_essay_13_2.txt,981714019,387,393,شگردها,شاگردها,Omission,Main signs,Vowels,Long vowels
13,z_essay_13_2.txt,981714019,435,437,نا,نه,Replacement,Main signs,Vowels,Long vowels
14,z_essay_13_2.txt,981714019,479,482,ازش,ارزش,Omission,Main signs,Consonants,ر
15,z_essay_13_2.txt,981714019,498,499,و,،,Replacement,Punctuation,None,None
16,z_essay_13_2.txt,981714019,515,520,علم ش,علمش,Replacement,Form,Boundary,Splitting
17,z_essay_13_2.txt,981714019,610,611,-,.,Replacement,Punctuation,None,None
18,z_essay_13_2.txt,981714019,615,620,همیسه,همیشه,Replacement,Main signs,Consonants,ش
19,z_essay_13_2.txt,981714019,624,629,دستام,دوستانم,Omission,Main signs,Consonants,و
20,z_essay_13_2.txt,981714019,624,629,دستام,دوستانم,Omission,Main signs,Consonants,ن
21,z_essay_13_2.txt,981714019,670,674,اززش,ارزش,Omission,Main signs,Consonants,ر
0,z_essay_13_20.txt,981714019,331,334,زشک,پزشک,Omission,Main signs,Consonants,پ
1,z_essay_13_20.txt,981714019,568,574,دائماَ,دائماً,Displacement,Diacritic signs,Madd,None
0,z_essay_13_21.txt,981714019,18,24,الرحمن,الرّحمن,Omission,Diacritic signs,Tashdid,None
1,z_essay_13_21.txt,981714019,25,31,الرحیم,الرّحیم,Omission,Diacritic signs,Tashdid,None
2,z_essay_13_21.txt,981714019,177,180,زنک,رنگ,Replacement,Main signs,Consonants,ز
3,z_essay_13_21.txt,981714019,242,245,رنگ,رنگ،,Replacement,Punctuation,None,None
4,z_essay_13_21.txt,981714019,257,261,دارم,دارم.,Omission,Punctuation,None,None
5,z_essay_13_21.txt,981714019,389,397,پاده شاه,پادشاه,ADD,Main signs,Vowels,Short vowels
6,z_essay_13_21.txt,981714019,415,418,...,.,Omission,Punctuation,None,None
7,z_essay_13_21.txt,981714019,542,545,حاج,حج,ADD,Main signs,Vowels,Long vowels
8,z_essay_13_21.txt,981714019,592,595,رنک,رنگ,Replacement,Main signs,Consonants,ک
9,z_essay_13_21.txt,981714019,601,602,و,،,Replacement,Punctuation,None,None
10,z_essay_13_21.txt,981714019,629,634,سهادۀ,شهادت,Replacement,Main signs,Consonants,ش
0,z_essay_13_22.txt,981714019,17,26,پاوه چنار,پاوه چنار،,Replacement,Punctuation,None,None
1,z_essay_13_22.txt,981714019,39,42,سید,سیّد,Omission,Punctuation,None,None
2,z_essay_13_22.txt,981714019,93,96,سید,سیّد,Omission,Punctuation,None,None
3,z_essay_13_22.txt,981714019,148,152,ذیاد,زیاد,Replacement,Main signs,Consonants,ز
4,z_essay_13_22.txt,981714019,182,187,زیاده,زیاد,ADD,Main signs,Vowels,Short vowels
5,z_essay_13_22.txt,981714019,188,191,است,است.,Omission,Punctuation,None,None
6,z_essay_13_22.txt,981714019,288,293,ذیادی,زیاد,Replacement,Main signs,Consonants,ز
7,z_essay_13_22.txt,981714019,288,293,ذیادی,زیاد,ADD,Main signs,Vowels,Long vowels
8,z_essay_13_22.txt,981714019,397,402,زیاده,زیاد,ADD,Main signs,Vowels,Short vowels
9,z_essay_13_22.txt,981714019,533,538,خیمنی,خمینی,Displacement,Main signs,Consonants,م
10,z_essay_13_22.txt,981714019,629,638,دوست نرند,دوست ندارند,Omission,Main signs,Consonants,د
11,z_essay_13_22.txt,981714019,629,638,دوست نرند,دوست ندارند,Omission,Main signs,Vowels,Long vowels
12,z_essay_13_22.txt,981714019,650,654,نبوت,نبوّت,Omission,Diacritic signs,Tashdid,None
13,z_essay_13_22.txt,981714019,675,683,هر چیزین,هر چیزی,ADD,Main signs,Consonants,ن
14,z_essay_13_22.txt,981714019,691,696,ارزون,ارزان,Replacement,Main signs,Consonants,و
0,z_essay_13_23.txt,981714019,0,6,رنگ ها,رنگ ها:,Omission,Punctuation,None,None
1,z_essay_13_23.txt,981714019,34,39,دوستا,روستا,Replacement,Main signs,Consonants,د
2,z_essay_13_23.txt,981714019,55,60,دوستا,روستا,Replacement,Main signs,Consonants,د
3,z_essay_13_23.txt,981714019,102,107,نزدیگ,نزدیک,Replacement,Main signs,Consonants,گ
4,z_essay_13_23.txt,981714019,108,112,جنگل,جنگل،,Omission,Punctuation,None,None
5,z_essay_13_23.txt,981714019,239,244,دادند,دارند,Replacement,Main signs,Consonants,د
6,z_essay_13_23.txt,981714019,285,289,مبوه,میوه,Replacement,Main signs,Consonants,ب
7,z_essay_13_23.txt,981714019,322,325,ذرد,زرد,Replacement,Main signs,Consonants,ذ
8,z_essay_13_23.txt,981714019,326,327,آ,و,Replacement,Main signs,Consonants,و
9,z_essay_13_23.txt,981714019,332,340,زدز آنار,زرد، انار,Omission,Punctuation,None,None
10,z_essay_13_23.txt,981714019,332,335,زدز,زرد,Displacement,Main signs,Consonants,ز
11,z_essay_13_23.txt,981714019,332,335,زدز,زرد,Replacement,Main signs,Consonants,ز
12,z_essay_13_23.txt,981714019,336,340,آنار,انار,ADD,Diacritic signs,Madd,None
13,z_essay_13_23.txt,981714019,349,356,.......,و غیره است.,ADD,Punctuation,None,None
14,z_essay_13_23.txt,981714019,359,362,غیر,غیره,Omission,Main signs,Vowels,Short vowels
15,z_essay_13_23.txt,981714019,384,387,است,است.,Omission,Punctuation,None,None
16,z_essay_13_23.txt,981714019,612,615,فرش,فرش،,Omission,Punctuation,None,None
0,z_essay_13_24.txt,981714019,0,4,مدرس,مدرسه,Omission,Main signs,Vowels,Short vowels
1,z_essay_13_24.txt,981714019,15,19,مدرس,مدرسه,Omission,Main signs,Vowels,Short vowels
2,z_essay_13_24.txt,981714019,32,36,کشنک,قشنگ,Replacement,Main signs,Consonants,ک
3,z_essay_13_24.txt,981714019,32,36,کشنک,قشنگ,Replacement,Main signs,Consonants,ک
4,z_essay_13_24.txt,981714019,42,46,مدرس,مدرسه,Omission,Main signs,Vowels,Short vowels
5,z_essay_13_24.txt,981714019,68,72,مدرس,مدرسه,Omission,Main signs,Vowels,Short vowels
6,z_essay_13_24.txt,981714019,113,117,مدرس,مدرسه,Omission,Main signs,Vowels,Short vowels
7,z_essay_13_24.txt,981714019,140,144,مدرس,مدرسه,Omission,Main signs,Vowels,Short vowels
8,z_essay_13_24.txt,981714019,174,178,مدرس,مدرسه,Omission,Main signs,Vowels,Short vowels
9,z_essay_13_24.txt,981714019,196,201,زیاده,زیاد,ADD,Main signs,Vowels,Short vowels
10,z_essay_13_24.txt,981714019,213,217,مدرس,مدرسه,Omission,Main signs,Vowels,Short vowels
11,z_essay_13_24.txt,981714019,252,256,مدرس,مدرسه,Omission,Main signs,Vowels,Short vowels
12,z_essay_13_24.txt,981714019,290,294,مدرس,مدرسه,Omission,Main signs,Vowels,Short vowels
13,z_essay_13_24.txt,981714019,310,313,ایل,فایل,Omission,Main signs,Consonants,ف
14,z_essay_13_24.txt,981714019,331,335,مدرس,مدرسه,Omission,Main signs,Vowels,Short vowels
15,z_essay_13_24.txt,981714019,351,355,پنکی,پنکه,Replacement,Main signs,Vowels,Long vowels
16,z_essay_13_24.txt,981714019,367,371,مدرس,مدرسه,Omission,Main signs,Vowels,Short vowels
17,z_essay_13_24.txt,981714019,409,413,مدرس,مدرسه,Omission,Main signs,Vowels,Short vowels
18,z_essay_13_24.txt,981714019,442,446,مدرس,مدرسه,Omission,Main signs,Vowels,Short vowels
19,z_essay_13_24.txt,981714019,454,460,دستشوی,دستشویی,Omission,Main signs,Vowels,Long vowels
20,z_essay_13_24.txt,981714019,472,476,مدرس,مدرسه,Omission,Main signs,Vowels,Short vowels
21,z_essay_13_24.txt,981714019,505,509,مدرس,مدرسه,Omission,Main signs,Vowels,Short vowels
22,z_essay_13_24.txt,981714019,537,541,مدرس,مدرسه,Omission,Main signs,Vowels,Short vowels
23,z_essay_13_24.txt,981714019,570,574,مدرس,مدرسه,Omission,Main signs,Vowels,Short vowels
24,z_essay_13_24.txt,981714019,594,598,خوند,خواند,Omission,Main signs,Vowels,Long vowels
25,z_essay_13_24.txt,981714019,600,604,مدرس,مدرسه,Omission,Main signs,Vowels,Short vowels
26,z_essay_13_24.txt,981714019,631,635,مدرس,مدرسه,Omission,Main signs,Vowels,Short vowels
0,z_essay_13_25.txt,981714019,20,24,کشنک,قشنگ,Replacement,Main signs,Consonants,ک
1,z_essay_13_25.txt,981714019,20,24,کشنک,قشنگ,Replacement,Main signs,Consonants,ک
2,z_essay_13_25.txt,981714019,101,106,حصضرت,حضرت,ADD,Main signs,Consonants,ص
3,z_essay_13_25.txt,981714019,329,332,ملی,ملّی,Omission,Diacritic signs,Tashdid,None
4,z_essay_13_25.txt,981714019,389,393,شهذر,شهر,ADD,Main signs,Consonants,ذ
5,z_essay_13_25.txt,981714019,441,445,آمدی,می آید.,Omission,Punctuation,None,None
6,z_essay_13_25.txt,981714019,494,501,روهانیت,روحانیت,Replacement,Main signs,Consonants,ح
7,z_essay_13_25.txt,981714019,524,527,فول,پول,Replacement,Main signs,Consonants,ف
8,z_essay_13_25.txt,981714019,588,592,مدرس,مدرسه,Omission,Main signs,Vowels,Short vowels
9,z_essay_13_25.txt,981714019,613,617,مدرس,مدرّس,Omission,Diacritic signs,Tashdid,None
10,z_essay_13_25.txt,981714019,684,688,زوار,زوّار,Omission,Diacritic signs,Tashdid,None
0,z_essay_13_26.txt,981714019,12,17,زندگئ,زندگی,Displacement,Main signs,Consonants,ء
1,z_essay_13_26.txt,981714019,180,184,بنام,به نام,Replacement,Form,Boundary,Splitting
2,z_essay_13_26.txt,981714019,495,496,"""",:«,Replacement,Punctuation,None,None
3,z_essay_13_26.txt,981714019,536,537,.,.»,Replacement,Punctuation,None,None
4,z_essay_13_26.txt,981714019,546,547,"""",:«,Replacement,Punctuation,None,None
5,z_essay_13_26.txt,981714019,550,552,"""؟",؟»,Replacement,Punctuation,None,None
6,z_essay_13_26.txt,981714019,563,564,"""",گفت که شما,ADD,Punctuation,None,None
7,z_essay_13_26.txt,981714019,624,625,.,.»,Omission,Punctuation,None,None
8,z_essay_13_26.txt,981714019,638,643,اونجا,آنجا,Replacement,Main signs,Vowels,Long vowels
9,z_essay_13_26.txt,981714019,703,704,"""",پرسید که آقاجان!,ADD,Punctuation,None,None
10,z_essay_13_26.txt,981714019,724,726,"؟""",؟,ADD,Punctuation,None,None
11,z_essay_13_26.txt,981714019,739,740,"""",:«,Replacement,Punctuation,None,None
12,z_essay_13_26.txt,981714019,747,751,محمد,محمّد,Omission,Diacritic signs,Tashdid,None
13,z_essay_13_26.txt,981714019,759,761,".""",.»,Replacement,Punctuation,None,None
14,z_essay_13_26.txt,981714019,784,785,"""",:«,Replacement,Punctuation,None,None
15,z_essay_13_26.txt,981714019,799,801,""".",.»,Replacement,Punctuation,None,None
16,z_essay_13_26.txt,981714019,805,810,امضاء,امضا,ADD,Main signs,Consonants,ء
17,z_essay_13_26.txt,981714019,833,838,اونجا,آنجا,Replacement,Main signs,Vowels,Long vowels
18,z_essay_13_26.txt,981714019,878,879,"""",:«,Replacement,Punctuation,None,None
19,z_essay_13_26.txt,981714019,888,889,"""",!,ADD,Punctuation,None,None
20,z_essay_13_26.txt,981714019,932,933,.,.»,Omission,Punctuation,None,None
21,z_essay_13_26.txt,981714019,942,943,.,!»,Replacement,Punctuation,None,None
0,z_essay_13_27.txt,981714019,74,79,اولین,اوّلین,Omission,Diacritic signs,Tashdid,None
1,z_essay_13_27.txt,981714019,91,97,زمستان,زمستان،,Omission,Punctuation,None,None
2,z_essay_13_27.txt,981714019,113,116,ماه,ماه،,Omission,Punctuation,None,None
3,z_essay_13_27.txt,981714019,134,137,ماه,ماه،,Omission,Punctuation,None,None
4,z_essay_13_27.txt,981714019,258,261,فصل,فصل،,Omission,Punctuation,None,None
5,z_essay_13_27.txt,981714019,271,274,است,است.,Omission,Punctuation,None,None
6,z_essay_13_27.txt,981714019,325,331,نه سرد,سرد،,Omission,Punctuation,None,None
7,z_essay_13_27.txt,981714019,460,463,بعض,بعضی,Omission,Main signs,Consonants,ی
8,z_essay_13_27.txt,981714019,520,526,افتابی,آفتابی,Omission,Diacritic signs,Madd,None
0,z_essay_13_28.txt,981714019,64,71,می گیرم,می گیرم،,Omission,Punctuation,None,None
0,z_essay_13_29.txt,981714019,23,27,سجاد,سجاد،,Replacement,Punctuation,None,None
1,z_essay_13_29.txt,981714019,64,69,رفتیم,رفتیم.,Omission,Punctuation,None,None
2,z_essay_13_29.txt,981714019,221,226,کشوور,کشور,ADD,Main signs,Consonants,و
3,z_essay_13_29.txt,981714019,293,300,برگشنبم,برگشتیم,Replacement,Main signs,Consonants,ب
4,z_essay_13_29.txt,981714019,367,371,سجاد,سجّاد,Omission,Diacritic signs,Tashdid,None
5,z_essay_13_29.txt,981714019,372,375,اول,اوّل,Omission,Diacritic signs,Tashdid,None
6,z_essay_13_29.txt,981714019,390,396,هنگامی,هنگام,ADD,Main signs,Vowels,Short vowels
7,z_essay_13_29.txt,981714019,466,470,سجاد,سجّاد,Omission,Diacritic signs,Tashdid,None
8,z_essay_13_29.txt,981714019,515,521,می کنی,می کنی؟,Omission,Punctuation,None,None
9,z_essay_13_29.txt,981714019,531,535,گفتم,گفتم:«,Omission,Punctuation,None,None
10,z_essay_13_29.txt,981714019,536,541,آقائی,آقای,ADD,Main signs,Consonants,ء
11,z_essay_13_29.txt,981714019,774,777,جاه,جاها,Omission,Main signs,Vowels,Long vowels
12,z_essay_13_29.txt,981714019,802,807,زیاده,زیاد,ADD,Main signs,Vowels,Short vowels
13,z_essay_13_29.txt,981714019,825,828,آغا,آقا,Replacement,Main signs,Consonants,غ
0,z_essay_13_3.txt,981714019,71,77,مردمان,مردان,ADD,Main signs,Consonants,م
1,z_essay_13_3.txt,981714019,109,115,مردمان,مردان,ADD,Main signs,Consonants,م
2,z_essay_13_3.txt,981714019,391,396,خشحال,خوشحال,Omission,Main signs,Consonants,و
3,z_essay_13_3.txt,981714019,410,416,اتمنان,اطمینان,Omission,Main signs,Consonants,ت
4,z_essay_13_3.txt,981714019,410,416,اتمنان,اطمینان,Omission,Main signs,Vowels,Long vowels
5,z_essay_13_3.txt,981714019,471,477,وقتیکه,وقتی که,Replacement,Form,Boundary,Splitting
0,z_essay_13_30.txt,981714019,148,154,هر صبح,هر صبح,Omission,Punctuation,None,None
1,z_essay_13_30.txt,981714019,746,757,خانوداده ام,خانواده ام,ADD,Main signs,Consonants,د
2,z_essay_13_30.txt,981714019,812,816,صفره,سفره,Replacement,Main signs,Consonants,ص
3,z_essay_13_30.txt,981714019,895,902,مکارونی,ماکارونی,Omission,Main signs,Vowels,Long vowels
4,z_essay_13_30.txt,981714019,910,914,خروش,خورش,Displacement,Main signs,Vowels,Short vowels
5,z_essay_13_30.txt,981714019,1030,1034,مثلا,مثلاً,Omission,Diacritic signs,Tanwin,None
0,z_essay_13_31.txt,981714019,216,222,پرسیدم,پرسیدم:«,Omission,Punctuation,None,None
1,z_essay_13_31.txt,981714019,232,233,،,؟,Replacement,Punctuation,None,None
2,z_essay_13_31.txt,981714019,244,245,؟,؟»,Omission,Punctuation,None,None
